page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN6-G1993-DH-VP193,LTMD-CN6-G1993-DH,1993,6,193,3,206,78.85,0.2282,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP194,LTMD-CN6-G1993-DH,1993,6,194,3,266,84.00,0.1203,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP195,LTMD-CN6-G1993-DH,1993,6,195,3,261,89.74,0.0383,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP196,LTMD-CN6-G1993-DH,1993,6,196,3,319,85.43,0.1223,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP197,LTMD-CN6-G1993-DH,1993,6,197,3,421,87.87,0.0736,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP198,LTMD-CN6-G1993-DH,1993,6,198,3,272,91.84,0.0368,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP199,LTMD-CN6-G1993-DH,1993,6,199,3,214,91.32,0.0374,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP200,LTMD-CN6-G1993-DH,1993,6,200,3,265,92.79,0.0302,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP201,LTMD-CN6-G1993-DH,1993,6,201,3,261,88.08,0.0690,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP202,LTMD-CN6-G1993-DH,1993,6,202,3,366,84.84,0.1339,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP203,LTMD-CN6-G1993-DH,1993,6,203,3,277,88.31,0.0866,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP204,LTMD-CN6-G1993-DH,1993,6,204,3,336,87.35,0.1042,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP205,LTMD-CN6-G1993-DH,1993,6,205,3,435,89.29,0.0667,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP206,LTMD-CN6-G1993-DH,1993,6,206,3,305,84.87,0.1016,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP207,LTMD-CN6-G1993-DH,1993,6,207,3,374,81.33,0.1604,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP208,LTMD-CN6-G1993-DH,1993,6,208,3,322,88.96,0.0714,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP209,LTMD-CN6-G1993-DH,1993,6,209,3,109,88.42,0.0826,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP210,LTMD-CN6-G1993-DH,1993,6,210,3,213,86.48,0.0939,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP211,LTMD-CN6-G1993-DH,1993,6,211,3,246,88.35,0.0488,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP212,LTMD-CN6-G1993-DH,1993,6,212,3,109,89.16,0.0642,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP213,LTMD-CN6-G1993-DH,1993,6,213,3,2,47.68,0.5000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP214,LTMD-CN6-G1993-DH,1993,6,214,3,219,90.96,0.0502,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP215,LTMD-CN6-G1993-DH,1993,6,215,3,189,90.94,0.0423,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP216,LTMD-CN6-G1993-DH,1993,6,216,3,272,90.81,0.0441,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP217,LTMD-CN6-G1993-DH,1993,6,217,3,143,92.19,0.0140,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP218,LTMD-CN6-G1993-DH,1993,6,218,3,162,87.84,0.0802,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP219,LTMD-CN6-G1993-DH,1993,6,219,3,160,85.84,0.1125,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP220,LTMD-CN6-G1993-DH,1993,6,220,3,216,90.98,0.0463,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP221,LTMD-CN6-G1993-DH,1993,6,221,3,219,81.05,0.1735,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP222,LTMD-CN6-G1993-DH,1993,6,222,3,52,89.48,0.0769,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP223,LTMD-CN6-G1993-DH,1993,6,223,3,145,69.41,0.3310,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP224,LTMD-CN6-G1993-DH,1993,6,224,3,194,89.45,0.0567,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP225,LTMD-CN6-G1993-DH,1993,6,225,3,186,86.66,0.1022,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP226,LTMD-CN6-G1993-DH,1993,6,226,3,17,77.93,0.1765,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP227,LTMD-CN6-G1993-DH,1993,6,227,3,130,84.00,0.1154,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP228,LTMD-CN6-G1993-DH,1993,6,228,3,109,92.21,0.0183,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP229,LTMD-CN6-G1993-DH,1993,6,229,3,170,92.94,0.0176,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP230,LTMD-CN6-G1993-DH,1993,6,230,3,53,92.52,0.0189,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP231,LTMD-CN6-G1993-DH,1993,6,231,3,180,79.71,0.1722,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP232,LTMD-CN6-G1993-DH,1993,6,232,3,123,86.97,0.1220,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP233,LTMD-CN6-G1993-DH,1993,6,233,3,110,90.66,0.0545,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP234,LTMD-CN6-G1993-DH,1993,6,234,3,116,93.94,0.0086,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP235,LTMD-CN6-G1993-DH,1993,6,235,3,174,64.23,0.4483,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP236,LTMD-CN6-G1993-DH,1993,6,236,3,142,86.64,0.0634,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP237,LTMD-CN6-G1993-DH,1993,6,237,3,183,80.90,0.1639,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP238,LTMD-CN6-G1993-DH,1993,6,238,3,122,73.89,0.2787,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP239,LTMD-CN6-G1993-DH,1993,6,239,3,110,78.49,0.1909,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP240,LTMD-CN6-G1993-DH,1993,6,240,3,66,91.48,0.0455,text_detected,0,1,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP241,LTMD-CN6-G1993-DH,1993,6,241,3,90,79.58,0.2000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP242,LTMD-CN6-G1993-DH,1993,6,242,3,223,92.98,0.0224,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP243,LTMD-CN6-G1993-DH,1993,6,243,3,137,87.08,0.0657,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP244,LTMD-CN6-G1993-DH,1993,6,244,3,252,84.60,0.1071,text_detected,1,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;front_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP245,LTMD-CN6-G1993-DH,1993,6,245,3,96,73.13,0.2917,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP246,LTMD-CN6-G1993-DH,1993,6,246,3,671,42.06,0.8808,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP247,LTMD-CN6-G1993-DH,1993,6,247,3,35,91.07,0.0571,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP248,LTMD-CN6-G1993-DH,1993,6,248,3,14,49.08,0.6429,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP249,LTMD-CN6-G1993-DH,1993,6,249,3,8,75.03,0.3750,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1993-DH-VP250,LTMD-CN6-G1993-DH,1993,6,250,3,41,77.82,0.1707,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP001,LTMD-CN6-G2014,2014,6,1,3,2,96.14,0.0000,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,front_zone,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP002,LTMD-CN6-G2014,2014,6,2,3,450,67.91,0.3644,text_detected,0,0,7,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP003,LTMD-CN6-G2014,2014,6,3,3,361,95.13,0.0055,text_detected,0,2,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP004,LTMD-CN6-G2014,2014,6,4,3,153,92.64,0.0327,text_detected,1,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP005,LTMD-CN6-G2014,2014,6,5,3,182,91.25,0.0385,text_detected,2,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP006,LTMD-CN6-G2014,2014,6,6,3,177,91.22,0.0621,text_detected,2,3,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;front_kw;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP007,LTMD-CN6-G2014,2014,6,7,3,124,79.11,0.2339,text_detected,0,2,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP008,LTMD-CN6-G2014,2014,6,8,6,36,36.47,0.8611,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP009,LTMD-CN6-G2014,2014,6,9,3,34,81.24,0.1176,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP010,LTMD-CN6-G2014,2014,6,10,6,18,54.02,0.5556,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,front_zone;fallback_psm,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP011,LTMD-CN6-G2014,2014,6,11,3,122,89.23,0.0738,text_detected,0,1,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP012,LTMD-CN6-G2014,2014,6,12,3,278,88.06,0.0827,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP013,LTMD-CN6-G2014,2014,6,13,3,281,91.76,0.0427,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP014,LTMD-CN6-G2014,2014,6,14,3,380,91.35,0.0500,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP015,LTMD-CN6-G2014,2014,6,15,3,279,88.88,0.0860,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP016,LTMD-CN6-G2014,2014,6,16,3,189,88.71,0.0847,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP017,LTMD-CN6-G2014,2014,6,17,3,118,89.58,0.0847,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP018,LTMD-CN6-G2014,2014,6,18,3,375,93.75,0.0213,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP019,LTMD-CN6-G2014,2014,6,19,3,368,93.02,0.0190,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP020,LTMD-CN6-G2014,2014,6,20,3,109,94.72,0.0092,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP021,LTMD-CN6-G2014,2014,6,21,3,121,92.72,0.0331,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP022,LTMD-CN6-G2014,2014,6,22,3,180,92.83,0.0333,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP023,LTMD-CN6-G2014,2014,6,23,3,260,92.29,0.0308,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP024,LTMD-CN6-G2014,2014,6,24,3,229,92.93,0.0306,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP025,LTMD-CN6-G2014,2014,6,25,3,222,94.33,0.0180,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP026,LTMD-CN6-G2014,2014,6,26,3,312,89.13,0.0705,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP027,LTMD-CN6-G2014,2014,6,27,3,123,92.15,0.0488,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP028,LTMD-CN6-G2014,2014,6,28,3,262,92.10,0.0191,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP029,LTMD-CN6-G2014,2014,6,29,3,315,91.73,0.0286,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP030,LTMD-CN6-G2014,2014,6,30,3,107,91.45,0.0374,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP031,LTMD-CN6-G2014,2014,6,31,3,232,93.20,0.0216,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP032,LTMD-CN6-G2014,2014,6,32,3,408,94.58,0.0196,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP033,LTMD-CN6-G2014,2014,6,33,3,313,93.91,0.0096,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP034,LTMD-CN6-G2014,2014,6,34,3,86,85.42,0.1279,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP035,LTMD-CN6-G2014,2014,6,35,3,376,94.15,0.0186,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP036,LTMD-CN6-G2014,2014,6,36,3,110,90.39,0.0455,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP037,LTMD-CN6-G2014,2014,6,37,3,357,91.75,0.0392,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP038,LTMD-CN6-G2014,2014,6,38,3,315,89.16,0.0730,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP039,LTMD-CN6-G2014,2014,6,39,3,211,94.41,0.0142,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP040,LTMD-CN6-G2014,2014,6,40,3,300,93.05,0.0233,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP041,LTMD-CN6-G2014,2014,6,41,3,270,91.92,0.0370,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP042,LTMD-CN6-G2014,2014,6,42,3,259,89.00,0.0734,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP043,LTMD-CN6-G2014,2014,6,43,3,383,92.04,0.0313,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP044,LTMD-CN6-G2014,2014,6,44,3,218,92.63,0.0321,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP045,LTMD-CN6-G2014,2014,6,45,3,107,92.74,0.0374,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP046,LTMD-CN6-G2014,2014,6,46,3,215,94.27,0.0047,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP047,LTMD-CN6-G2014,2014,6,47,3,77,93.03,0.0260,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP048,LTMD-CN6-G2014,2014,6,48,3,162,93.16,0.0185,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP049,LTMD-CN6-G2014,2014,6,49,3,142,93.66,0.0141,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP050,LTMD-CN6-G2014,2014,6,50,3,68,84.36,0.0588,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP051,LTMD-CN6-G2014,2014,6,51,3,5,95.97,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP052,LTMD-CN6-G2014,2014,6,52,3,5,46.48,0.6000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP053,LTMD-CN6-G2014,2014,6,53,3,240,92.39,0.0292,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP054,LTMD-CN6-G2014,2014,6,54,3,244,92.92,0.0246,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP055,LTMD-CN6-G2014,2014,6,55,3,183,86.51,0.0984,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP056,LTMD-CN6-G2014,2014,6,56,3,310,89.95,0.0387,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP057,LTMD-CN6-G2014,2014,6,57,3,509,92.93,0.0216,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP058,LTMD-CN6-G2014,2014,6,58,3,222,83.95,0.1306,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP059,LTMD-CN6-G2014,2014,6,59,3,245,92.72,0.0286,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP060,LTMD-CN6-G2014,2014,6,60,3,332,93.56,0.0120,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP061,LTMD-CN6-G2014,2014,6,61,3,198,86.41,0.0960,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP062,LTMD-CN6-G2014,2014,6,62,3,290,91.58,0.0517,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP063,LTMD-CN6-G2014,2014,6,63,3,258,90.34,0.0775,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP064,LTMD-CN6-G2014,2014,6,64,3,290,89.53,0.0724,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP065,LTMD-CN6-G2014,2014,6,65,3,260,90.21,0.0577,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP066,LTMD-CN6-G2014,2014,6,66,3,196,92.26,0.0357,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP067,LTMD-CN6-G2014,2014,6,67,3,281,88.92,0.0747,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP068,LTMD-CN6-G2014,2014,6,68,3,187,92.98,0.0160,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP069,LTMD-CN6-G2014,2014,6,69,3,183,92.02,0.0383,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP070,LTMD-CN6-G2014,2014,6,70,3,199,92.76,0.0251,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G2014-VP071,LTMD-CN6-G2014,2014,6,71,3,321,91.62,0.0374,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
